#
# Aggregated Blocklist for AbuseIPDB: Indonesia most reported IP addresses.
#
# Number of ips:          2069
# Last updated:           2026-09-05 14:50:59
#
# Source:                 https://github.com/borestad/blocklist-abuseipdb
# Stats:                  https://github.com/borestad/blocklist-abuseipdb/tree/main/stats
# Credits 1:              https://www.abuseipdb.com - please support them!
# Credits 2:              https://ipinfo.io - The Trusted Source For IP Address Data
#
101.0.6.165      # ID  AS55670   PT. Universal Broadband
103.119.142.56   # ID  AS136119  PT Bali Towerindo Sentra, Tbk
103.121.17.220   # ID  AS63859   PT. Eka Mas Republik
103.121.20.18    # ID  AS63859   PT. Eka Mas Republik
103.122.2.93     # ID  AS140389  PT Dewa Bisnis Digital
103.122.34.142   # ID  AS131111  PT Mora Telematika Indonesia
103.122.5.154    # ID  AS138050  Dinas Komunikasi Provins Jawa Barat
103.122.66.128   # ID  AS138064  PT. Jinom Network Indonesia
103.122.66.186   # ID  AS138064  PT. Jinom Network Indonesia
103.122.66.250   # ID  AS138064  PT. Jinom Network Indonesia
103.123.175.6    # ID  AS150968  PT Jaringanku Media Telekomunikasi
103.124.137.137  # ID  AS138089  PT.Global Media Data Prima
103.124.137.165  # ID  AS138089  PT.Global Media Data Prima
103.124.137.173  # ID  AS138089  PT.Global Media Data Prima
103.124.137.197  # ID  AS138089  PT.Global Media Data Prima
103.124.138.26   # ID  AS138089  PT.Global Media Data Prima
103.124.197.62   # ID  AS138096  PT INFORMASI NUSANTARA TEKNOLOGI
103.124.197.70   # ID  AS138096  PT INFORMASI NUSANTARA TEKNOLOGI
103.124.197.78   # ID  AS138096  PT INFORMASI NUSANTARA TEKNOLOGI
103.124.198.97   # ID  AS138096  PT INFORMASI NUSANTARA TEKNOLOGI
103.125.103.201  # ID  AS38513   PT Aplikanusa Lintasarta
103.125.175.174  # ID  AS139415  PT Trinity Teknologi Nusantara
103.125.213.86   # ID  AS17995   PT iForte Global Internet
103.125.88.6     # ID  AS138050  Dinas Komunikasi Provins Jawa Barat
103.126.118.207  # ID  AS138116  PT. Media Tekno Nusantara
103.126.118.211  # ID  AS138116  PT. Media Tekno Nusantara
103.126.118.219  # ID  AS138116  PT. Media Tekno Nusantara
103.126.118.226  # ID  AS138116  PT. Media Tekno Nusantara
103.126.118.227  # ID  AS138116  PT. Media Tekno Nusantara
103.126.118.228  # ID  AS138116  PT. Media Tekno Nusantara
103.126.118.229  # ID  AS138116  PT. Media Tekno Nusantara
103.126.118.230  # ID  AS138116  PT. Media Tekno Nusantara
103.126.118.231  # ID  AS138116  PT. Media Tekno Nusantara
103.126.118.234  # ID  AS138116  PT. Media Tekno Nusantara
103.126.119.251  # ID  AS139972  PT. Putra Lebak Banten
103.126.201.181  # ID  AS138113  PT Amron Citinet
103.126.201.182  # ID  AS138113  PT Amron Citinet
103.126.201.184  # ID  AS138113  PT Amron Citinet
103.126.30.97    # ID  AS138119  PT Integra Kreasitama Solusindo
103.126.86.171   # ID  AS138109  PT. Rasi Bintang Perkasa
103.126.86.8     # ID  AS138109  PT. Rasi Bintang Perkasa
103.126.87.24    # ID  AS138109  PT. Rasi Bintang Perkasa
103.127.134.40   # ID  AS133800  PT Biznet Gio Nusantara
103.129.152.39   # ID  AS138065  PT Teknovatus Solusi Sejahtera
103.129.59.62    # ID  AS135478  PT. Cyberindo Aditama
103.130.130.56   # ID  AS63859   PT. Eka Mas Republik
103.130.18.100   # ID  AS63859   PT. Eka Mas Republik
103.130.18.27    # ID  AS63859   PT. Eka Mas Republik
103.130.18.55    # ID  AS63859   PT. Eka Mas Republik
103.130.18.61    # ID  AS63859   PT. Eka Mas Republik
103.130.18.92    # ID  AS63859   PT. Eka Mas Republik
103.131.19.43    # ID  AS138089  PT.Global Media Data Prima
103.131.61.136   # ID  AS138126  PT. NEWTON CIPTA INFORMATIKA
103.131.61.163   # ID  AS138126  PT. NEWTON CIPTA INFORMATIKA
103.132.230.62   # ID  AS138127  PEMERINTAH KABUPATEN MADIUN
103.132.236.30   # ID  AS138129  PT Sinergi Inti Andalan Prima
103.132.237.18   # ID  AS138129  PT Sinergi Inti Andalan Prima
103.132.237.60   # ID  AS138129  PT Sinergi Inti Andalan Prima
103.132.52.250   # ID  AS138123  PT. ADEAKSA INDO JAYATAMA
103.132.52.46    # ID  AS138123  PT. ADEAKSA INDO JAYATAMA
103.133.160.33   # ID  AS138136  Universitas Mataram
103.133.24.237   # ID  AS138130  PT PHATRIA INTI PERSADA
103.133.36.2     # ID  AS138133  Universitas Muslim Indonesia
103.133.62.48    # ID  AS138134  PT Tunas Link Indonesia
103.134.222.110  # ID  AS138810  PT Global Media Pratama Solusindo
103.134.246.20   # ID  AS131773  PT WISUANDHA NETWORK GLOBALINDO
103.136.161.66   # ID  AS58495   PT Parsaoran Global Datatrans
103.136.244.205  # ID  AS58495   PT Parsaoran Global Datatrans
103.137.65.2     # ID  AS58495   PT Parsaoran Global Datatrans
103.137.83.51    # ID  AS138828  PT TELIO INTI NUSA
103.138.127.4    # ID  AS138851  Pemerintah Kota Payakumbuh
103.138.219.218  # ID  AS138854  PT INTER MEDIALINK SOLUSI
103.139.11.175   # ID  AS55699   PT. Cemerlang Multimedia
103.139.11.207   # ID  AS55699   PT. Cemerlang Multimedia
103.139.11.7     # ID  AS55699   PT. Cemerlang Multimedia
103.139.11.92    # ID  AS55699   PT. Cemerlang Multimedia
103.139.192.221  # ID  AS136052  PT Cloud Hosting Indonesia
103.139.193.187  # ID  AS136052  PT Cloud Hosting Indonesia
103.139.193.223  # ID  AS136052  PT Cloud Hosting Indonesia
103.14.16.13     # ID  AS55699   PT. Cemerlang Multimedia
103.14.20.67     # ID  AS131717  PT Citra Jelajah Informatika
103.140.131.9    # ID  AS138866  PT Mitra Media Data
103.140.206.213  # ID  AS9341    PT INDONESIA COMNETS PLUS
103.140.35.140   # ID  AS58369   PT. Fiber Networks Indonesia
103.140.78.114   # ID  AS138873  PT GREEN NET INDONESIA
103.140.79.101   # ID  AS138873  PT GREEN NET INDONESIA
103.141.108.15   # ID  AS138886  PT Data Buana Nusantara
103.141.108.252  # ID  AS138886  PT Data Buana Nusantara
103.141.255.141  # ID  AS131769  PT Mayatama Solusindo
103.142.215.27   # ID  AS139383  PT. INDONESIA BISNIS DIGITAL
103.142.240.142  # ID  AS139382  PT Multi Teknologi Telematika
103.143.152.181  # ID  AS139402  Pemerintah Kabupaten Pesisir Selatan
103.143.152.210  # ID  AS139402  Pemerintah Kabupaten Pesisir Selatan
103.144.170.58   # ID  AS9341    PT INDONESIA COMNETS PLUS
103.144.175.25   # ID  AS9341    PT INDONESIA COMNETS PLUS
103.144.178.195  # ID  AS9341    PT INDONESIA COMNETS PLUS
103.144.82.250   # ID  AS139422  Dinas Komunikasi dan Informatika Kota Balikpapan
103.145.126.10   # ID  AS9341    PT INDONESIA COMNETS PLUS
103.145.131.94   # ID  AS9341    PT INDONESIA COMNETS PLUS
103.145.176.77   # ID  AS9341    PT INDONESIA COMNETS PLUS
103.146.169.26   # ID  AS139939  Institut Seni Budaya Indonesia Bandung
103.146.185.162  # ID  AS139967  PT. Yasmin Amanah Media
103.146.185.170  # ID  AS139967  PT. Yasmin Amanah Media
103.146.197.220  # ID  AS139941  RIYAD NETWORK
103.146.197.39   # ID  AS139941  RIYAD NETWORK
103.146.202.181  # ID  AS136052  PT Cloud Hosting Indonesia
103.146.202.84   # ID  AS136052  PT Cloud Hosting Indonesia
103.146.30.43    # ID  AS64315   PT MITRA VISIONER PRATAMA
103.146.63.34    # ID  AS139457  PT Semut Data Indonesia
103.147.157.122  # ID  AS142360  PT Internet Mulia Untuk Negeri
103.147.159.198  # ID  AS38513   PT Aplikanusa Lintasarta
103.147.159.91   # ID  AS38513   PT Aplikanusa Lintasarta
103.147.237.208  # ID  AS139971  PT. Medialink Intercontinental
103.147.3.16     # ID  AS137289  PT. SIGMA CIPTA CARAKA
103.147.32.194   # ID  AS140389  PT Dewa Bisnis Digital
103.147.6.105    # ID  AS139992  Dinas Komunikasi dan Informatika Pemerintah Kabupaten Cilacap
103.148.100.146  # ID  AS139988  PT. GARUDA PRIMA INTERNETINDO
103.148.131.230  # ID  AS141127  PT Anugerah Cimanuk Raya
103.148.194.111  # ID  AS140003  Rumah Sakit Umum Pusat DR Hasan Sadikin
103.148.208.146  # ID  AS140004  DINAS KOMUNIKASI INFORMATIKA DAN STATISTIK KOTA BLITAR
103.148.235.249  # ID  AS140006  RSUP DR KARIADI
103.148.28.235   # ID  AS140012  PT Dewata Solusi Tehnologi
103.148.79.138   # ID  AS139980  Dinas Komunikasi Informasi Kota Tasikmalaya
103.148.89.154   # ID  AS140421  PT APLIKA DATA NUSANTARA
103.149.120.5    # ID  AS140023  Dinas Komunikasi dan Informatika Kota Madiun
103.149.179.65   # ID  AS140026  PT. KUPANG INTERMEDIA
103.149.180.2    # ID  AS45325   PT PC24 Telekomunikasi Indonesia
103.150.113.254  # ID  AS17995   PT iForte Global Internet
103.150.114.203  # ID  AS17995   PT iForte Global Internet
103.150.116.241  # ID  AS133800  PT Biznet Gio Nusantara
103.150.218.222  # ID  AS140401  PT Proxi Jaringan Nusantara
103.150.218.86   # ID  AS140401  PT Proxi Jaringan Nusantara
103.150.218.94   # ID  AS140401  PT Proxi Jaringan Nusantara
103.151.140.79   # ID  AS140417  PT Indotechno Digital Komputasi
103.151.140.97   # ID  AS140417  PT Indotechno Digital Komputasi
103.151.227.50   # ID  AS140429  PT. MEDIA DISTRIBUSI PRIMA
103.152.233.101  # ID  AS140446  PT Kingpolah Network Solutions
103.152.239.105  # ID  AS140448  PT Acces Prima Nusantara
103.152.37.86    # ID  AS140433  PT. Colo Media Netindo
103.153.184.227  # ID  AS139392  PT APLIKA KARYA SOLUSI BISNIS
103.153.190.105  # ID  AS140469  PT Wahyu Adidaya Network
103.153.191.42   # ID  AS140469  PT Wahyu Adidaya Network
103.153.61.40    # ID  AS140456  PT Era Awan Digital
103.153.62.92    # ID  AS140457  PT Ikhlas Cipta Teknologi
103.154.125.154  # ID  AS131111  PT Mora Telematika Indonesia
103.154.137.41   # ID  AS131111  PT Mora Telematika Indonesia
103.154.137.43   # ID  AS131111  PT Mora Telematika Indonesia
103.154.139.95   # ID  AS131111  PT Mora Telematika Indonesia
103.154.179.151  # ID  AS131705  PT Aneka Teguh Jaya
103.154.179.154  # ID  AS131705  PT Aneka Teguh Jaya
103.154.77.48    # ID  AS140481  PT Tonggak Teknologi Netikom
103.154.81.162   # ID  AS131111  PT Mora Telematika Indonesia
103.155.168.202  # ID  AS141065  PT Arozak Bima Yudho Sangkara
103.155.197.224  # ID  AS141071  PT Jembatan Data Pangrango
103.155.197.225  # ID  AS141071  PT Jembatan Data Pangrango
103.155.197.226  # ID  AS141071  PT Jembatan Data Pangrango
103.155.197.227  # ID  AS141071  PT Jembatan Data Pangrango
103.155.221.74   # ID  AS141076  PT. Arthamas Cipta
103.155.221.91   # ID  AS141076  PT. Arthamas Cipta
103.155.47.102   # ID  AS141049  PT Profesional Internet Indonesia
103.155.47.50    # ID  AS141049  PT Profesional Internet Indonesia
103.155.64.111   # ID  AS142381  PT Media Access Telematika
103.156.120.47   # ID  AS141088  Politeknik Pelayaran Sumatera Barat
103.156.160.32   # ID  AS63859   PT. Eka Mas Republik
103.156.164.22   # ID  AS63859   PT. Eka Mas Republik
103.156.17.241   # ID  AS141077  RSTNET
103.156.17.3     # ID  AS141077  RSTNET
103.156.17.4     # ID  AS141077  RSTNET
103.156.227.220  # ID  AS45701   Internet Madju Abad Millenindo, PT
103.156.71.100   # ID  AS141081  PT Indo Access Semesta
103.156.71.26    # ID  AS141081  PT Indo Access Semesta
103.156.71.98    # ID  AS141081  PT Indo Access Semesta
103.156.71.99    # ID  AS141081  PT Indo Access Semesta
103.156.75.40    # ID  AS141082  PT Trika Global Media
103.157.26.66    # ID  AS141107  PT Linkgo Metro Teknologi
103.157.48.74    # ID  AS63859   PT. Eka Mas Republik
103.157.78.153   # ID  AS141114  PT Super Media Indonesia
103.157.78.25    # ID  AS141114  PT Super Media Indonesia
103.157.78.61    # ID  AS141114  PT Super Media Indonesia
103.157.79.0     # ID  AS141114  PT Super Media Indonesia
103.157.79.1     # ID  AS141114  PT Super Media Indonesia
103.158.208.34   # ID  AS141146  PT Indonesia Telekomunikasi Teknologi
103.158.209.3    # ID  AS141146  PT Indonesia Telekomunikasi Teknologi
103.159.196.115  # ID  AS140470  PT Andalan Dinamika Informatika
103.159.199.43   # ID  AS131111  PT Mora Telematika Indonesia
103.159.96.27    # ID  AS141140  PT Jinde Grup Indonesia
103.16.116.249   # ID  AS55688   PT. Beon Intermedia
103.16.117.30    # ID  AS55688   PT. Beon Intermedia
103.16.79.226    # ID  AS131785  Mahkamah Agung RI
103.16.79.228    # ID  AS131785  Mahkamah Agung RI
103.160.150.185  # ID  AS138093  PT. LINTASMAYA MULTI MEDIA
103.160.182.108  # ID  AS150208  PT Internusa Duta Makmur
103.160.182.127  # ID  AS150208  PT Internusa Duta Makmur
103.160.213.131  # ID  AS140389  PT Dewa Bisnis Digital
103.160.213.137  # ID  AS140389  PT Dewa Bisnis Digital
103.160.213.140  # ID  AS140389  PT Dewa Bisnis Digital
103.160.213.162  # ID  AS140389  PT Dewa Bisnis Digital
103.160.213.175  # ID  AS140389  PT Dewa Bisnis Digital
103.160.213.217  # ID  AS140389  PT Dewa Bisnis Digital
103.160.213.54   # ID  AS140389  PT Dewa Bisnis Digital
103.160.213.66   # ID  AS140389  PT Dewa Bisnis Digital
103.160.56.93    # ID  AS141580  PT Muba Network Connection
103.161.207.6    # ID  AS141627  PT Media Solusi Network
103.161.62.216   # ID  AS38156   PT. Union Routelink Communication
103.162.60.48    # ID  AS141648  PT Indo Prima Akses
103.162.69.11    # ID  AS141644  Dinas Komunikasi dan Informatika Kabupaten Blora
103.163.13.160   # ID  AS141889  PT Solusi Media Telekomunikasi
103.163.139.49   # ID  AS55688   PT. Beon Intermedia
103.164.105.171  # ID  AS17995   PT iForte Global Internet
103.164.12.3     # ID  AS141898  PT Milenial Inti Telekomunikasi
103.164.137.9    # ID  AS17995   PT iForte Global Internet
103.164.173.46   # ID  AS138131  CV. NATANETWORK SOLUTION
103.164.194.238  # ID  AS17995   PT iForte Global Internet
103.164.218.46   # ID  AS17995   PT iForte Global Internet
103.164.252.237  # ID  AS141918  PT DesktopIP Teknologi Indonesia
103.164.57.37    # ID  AS141903  PT Natha Buana Indonesia
103.165.127.196  # ID  AS17995   PT iForte Global Internet
103.165.128.173  # ID  AS17995   PT iForte Global Internet
103.165.139.145  # ID  AS17995   PT iForte Global Internet
103.165.206.238  # ID  AS17995   PT iForte Global Internet
103.165.227.178  # ID  AS17995   PT iForte Global Internet
103.165.233.140  # ID  AS17995   PT iForte Global Internet
103.165.245.109  # ID  AS58369   PT. Fiber Networks Indonesia
103.166.10.244   # ID  AS152377  PT Trimitra Aditama Koneksindo
103.166.11.176   # ID  AS139967  PT. Yasmin Amanah Media
103.166.122.209  # ID  AS141945  PT Hydra Media Indonesia
103.166.158.130  # ID  AS141955  PT Timor Lintas Nusantara
103.166.226.235  # ID  AS141959  PT Arta Flash Sintesa Nusantara
103.166.65.194   # ID  -         -
103.167.113.67   # ID  AS139457  PT Semut Data Indonesia
103.167.218.34   # ID  AS17995   PT iForte Global Internet
103.167.4.154    # ID  AS17995   PT iForte Global Internet
103.167.4.155    # ID  AS17995   PT iForte Global Internet
103.167.4.156    # ID  AS17995   PT iForte Global Internet
103.168.135.187  # ID  AS38513   PT Aplikanusa Lintasarta
103.168.146.131  # ID  AS140443  PT Herza Digital Indonesia
103.168.147.235  # ID  AS140443  PT Herza Digital Indonesia
103.168.159.158  # ID  AS142317  PT Cover Network Indonesia
103.168.168.221  # ID  AS58369   PT. Fiber Networks Indonesia
103.168.190.114  # ID  AS142319  PT Telemedia Komunikasi Pratama
103.168.190.98   # ID  AS142319  PT Telemedia Komunikasi Pratama
103.169.194.19   # ID  AS142356  PT Aderani Multi Akses
103.169.238.113  # ID  AS138881  PT INDONESIA TRANS NETWORK
103.169.238.213  # ID  AS138881  PT INDONESIA TRANS NETWORK
103.169.38.90    # ID  AS142331  PT Boombas Carlo Medianet
103.169.73.227   # ID  AS38320   PT Maxindo Mitra Solusi
103.170.25.254   # ID  AS142360  PT Internet Mulia Untuk Negeri
103.170.97.16    # ID  AS142368  PT Global Data Akses Persada
103.170.97.18    # ID  AS142368  PT Global Data Akses Persada
103.171.153.31   # ID  AS63859   PT. Eka Mas Republik
103.171.185.27   # ID  AS142374  PT Solusi Integra Datakom
103.171.185.6    # ID  AS142374  PT Solusi Integra Datakom
103.171.83.237   # ID  AS142373  PT Multi Network Indonesia
103.171.83.9     # ID  AS142373  PT Multi Network Indonesia
103.171.85.124   # ID  AS136052  PT Cloud Hosting Indonesia
103.171.85.192   # ID  AS136052  PT Cloud Hosting Indonesia
103.171.85.42    # ID  AS136052  PT Cloud Hosting Indonesia
103.171.85.50    # ID  AS136052  PT Cloud Hosting Indonesia
103.172.120.111  # ID  AS142398  PT Digital Akses Nusantara
103.172.18.139   # ID  AS142382  PT Klinik Digital Indonesia JNHOST
103.172.186.196  # ID  AS142400  PT Inovasi Digital Telekomunikasi
103.172.186.197  # ID  AS142400  PT Inovasi Digital Telekomunikasi
103.172.20.218   # ID  AS142383  PT Vaiotech Lintas Nusantara
103.172.204.219  # ID  AS136052  PT Cloud Hosting Indonesia
103.172.205.103  # ID  AS136052  PT Cloud Hosting Indonesia
103.172.240.161  # ID  AS142401  PT Inter Koneksi Media
103.173.128.181  # ID  AS9422    PT SOLNET INDONESIA
103.173.128.50   # ID  AS9422    PT SOLNET INDONESIA
103.174.115.168  # ID  AS136052  PT Cloud Hosting Indonesia
103.174.115.91   # ID  AS136052  PT Cloud Hosting Indonesia
103.174.175.213  # ID  AS147101  AeroNet by PT Lintas Teknologi Solusindo
103.174.19.83    # ID  AS131111  PT Mora Telematika Indonesia
103.174.237.120  # ID  AS147106  PT Global Erasiber Teknologi
103.174.63.254   # ID  AS147095  PT Angkasa Bintan Cemerlang
103.174.67.55    # ID  AS133337  PT Menara Sinar Semesta
103.175.209.233  # ID  AS136093  PT Mitra Lintas Multimedia
103.175.212.20   # ID  AS136841  PT MITRA TELEMEDIA MANUNGGAL
103.175.225.238  # ID  AS63859   PT. Eka Mas Republik
103.175.236.67   # ID  AS147121  PT Marva Global Telekomunikasi
103.175.237.231  # ID  AS147121  PT Marva Global Telekomunikasi
103.176.107.136  # ID  AS149359  PT Persada Data Multimedia
103.176.66.202   # ID  AS138839  PT Adidaya Infocom Lestari
103.176.77.65    # ID  AS149364  PT. AwanBit Data Indonesia
103.176.78.100   # ID  AS136052  PT Cloud Hosting Indonesia
103.176.79.117   # ID  AS136052  PT Cloud Hosting Indonesia
103.176.79.139   # ID  AS136052  PT Cloud Hosting Indonesia
103.176.94.238   # ID  AS147141  PT Mitra Internet Indonesia
103.176.96.121   # ID  AS147131  PT Global Sarana Elektronika
103.177.11.9     # ID  AS147164  PT Nalendra Gigantara Media
103.177.15.14    # ID  AS147138  PT Angkasa Pura Sarana Digital
103.177.60.101   # ID  AS147142  PT Sarana Telemedia Nusantara
103.178.153.244  # ID  AS140443  PT Herza Digital Indonesia
103.178.175.124  # ID  AS137331  PT Cloud Teknologi Nusantara
103.178.175.171  # ID  AS137331  PT Cloud Teknologi Nusantara
103.178.175.229  # ID  AS137331  PT Cloud Teknologi Nusantara
103.178.175.233  # ID  AS137331  PT Cloud Teknologi Nusantara
103.179.183.185  # ID  AS142394  PT Cahaya Solusindo Internusa
103.179.216.158  # ID  AS139449  PT Lintas Data Multimedia
103.179.217.137  # ID  AS139449  PT Lintas Data Multimedia
103.179.218.58   # ID  AS141596  PT Wistel Teknologi Solusi
103.179.56.44    # ID  AS136052  PT Cloud Hosting Indonesia
103.179.56.78    # ID  AS136052  PT Cloud Hosting Indonesia
103.179.64.22    # ID  AS149335  PT Gogiga Media Teknologi
103.18.133.253   # ID  AS55693   PT. Bangun Abadi Teknologi Indonesia
103.18.29.42     # ID  AS45706   Tele Globe Global, PT
103.18.29.50     # ID  AS45706   Tele Globe Global, PT
103.18.30.26     # ID  AS45706   Tele Globe Global, PT
103.18.79.82     # ID  AS55701   PT. Usaha Adisanggoro
103.180.123.42   # ID  AS149360  PT Indo Telemedia Solusi
103.180.124.162  # ID  AS141968  PT Industri Kreatif Digital
103.180.124.221  # ID  AS141968  PT Industri Kreatif Digital
103.180.125.173  # ID  AS141968  PT Industri Kreatif Digital
103.181.143.216  # ID  AS136052  PT Cloud Hosting Indonesia
103.181.254.19   # ID  AS141145  PT Giga Digital Nusantara
103.182.189.190  # ID  AS17995   PT iForte Global Internet
103.182.189.90   # ID  AS17995   PT iForte Global Internet
103.182.192.194  # ID  AS17995   PT iForte Global Internet
103.182.192.6    # ID  AS17995   PT iForte Global Internet
103.182.200.10   # ID  AS17995   PT iForte Global Internet
103.182.208.61   # ID  AS17995   PT iForte Global Internet
103.182.234.231  # ID  AS17995   PT iForte Global Internet
103.182.235.156  # ID  AS17995   PT iForte Global Internet
103.182.79.149   # ID  AS149665  PT Cybernet Data Multimedia
103.182.81.69    # ID  AS149401  PT Sintesa Sinergi Nusantara
103.183.10.179   # ID  AS139967  PT. Yasmin Amanah Media
103.183.22.74    # ID  AS17995   PT iForte Global Internet
103.183.5.58     # ID  AS38758   PT. HIPERNET INDODATA
103.183.74.205   # ID  AS136052  PT Cloud Hosting Indonesia
103.183.74.214   # ID  AS136052  PT Cloud Hosting Indonesia
103.183.75.228   # ID  AS136052  PT Cloud Hosting Indonesia
103.183.75.239   # ID  AS136052  PT Cloud Hosting Indonesia
103.183.75.90    # ID  AS136052  PT Cloud Hosting Indonesia
103.184.122.92   # ID  AS149705  PT Wijaya Trimitra Indonesia
103.184.123.22   # ID  AS149705  PT Wijaya Trimitra Indonesia
103.184.20.17    # ID  AS149883  PT Tekling Media Telematika
103.184.54.95    # ID  AS140401  PT Proxi Jaringan Nusantara
103.184.63.14    # ID  AS149674  PT Cloudwel Network Indonesia
103.185.52.113   # ID  AS139456  PT DEWAWEB
103.185.53.93    # ID  AS139456  PT DEWAWEB
103.186.0.68     # ID  AS136052  PT Cloud Hosting Indonesia
103.186.0.79     # ID  AS136052  PT Cloud Hosting Indonesia
103.186.1.197    # ID  AS136052  PT Cloud Hosting Indonesia
103.186.1.59     # ID  AS136052  PT Cloud Hosting Indonesia
103.186.1.9      # ID  AS136052  PT Cloud Hosting Indonesia
103.186.11.70    # ID  AS4800    PT Aplikanusa Lintasarta
103.186.167.2    # ID  AS149703  SMK Negeri 5 Malang
103.186.167.42   # ID  AS149703  SMK Negeri 5 Malang
103.186.30.21    # ID  AS141892  CV Andhika Pratama Sanggoro
103.186.30.22    # ID  AS141892  CV Andhika Pratama Sanggoro
103.186.30.230   # ID  AS141892  CV Andhika Pratama Sanggoro
103.186.31.66    # ID  AS141892  CV Andhika Pratama Sanggoro
103.186.35.30    # ID  AS142319  PT Telemedia Komunikasi Pratama
103.186.62.23    # ID  AS45701   Internet Madju Abad Millenindo, PT
103.187.113.9    # ID  AS149720  PT Adi Solusindo Teknologi
103.187.165.26   # ID  AS149897  PT Amanusa Telemedia Mahardika
